exposure_latitude,exposure_longitude,LID,STATE,LGA_CODE_2012,SUBURB,MESHBLOCK_CODE_2011,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,WIND_REGION_CLASSIFICATION,WIND_VULNERABILITY_MODEL_NUMBER,WIND_VULNERABILITY_FUNCTION_ID,AS4055_CLASS,internal_id,0.2s gust at 10m height m/s,structural,structural_lower,structural_upper,structural_loss,Damage state
-21.9354,114.11573,GNAF_GAWA_147000572,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Double brick,409204,183249,D,51,dw51,nan,2509,39.146751403808594,0.026516549529434205,0.026516549529434205,0.07991403878380203,10850.678133642594,Slight
-21.93534,114.11841000000001,GNAF_GAWA_147028103,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,435828,195172,D,51,dw49,nan,2510,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,11556.654748314251,Slight
-21.93532,114.12208000000001,GNAF_GAWA_147057942,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw53,nan,2511,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.9353,114.12029,GNAF_GAWA_147041302,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,171411,D,53,dw51,nan,2512,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,33367.068011672345,Slight
-21.93528,114.11775,GNAF_GAWA_147028096,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,560049,250801,D,51,dw57,nan,2513,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,14850.567047410097,Slight
-21.93526,114.12298999999999,GNAF_GAWA_147032931,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,152786,D,59,dw51,nan,2514,39.146751403808594,0.08313076562020492,0.026516549529434205,0.07991403878380203,32498.22707314109,Slight
-21.93526,114.12447,GNAF_GAWA_147016243,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,152786,D,59,dw55,nan,2515,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93525,114.12173,GNAF_GAWA_147038469,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,160488,D,59,dw57,nan,2516,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93525,114.12391000000001,GNAF_GAWA_147029864,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw53,nan,2517,39.146751403808594,0.026516549529434205,0.026516549529434205,0.07991403878380203,10741.376916482266,Slight
-21.93524,114.12539,GNAF_GAWA_147016270,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw51,nan,2518,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.935229999999997,114.11903999999998,GNAF_GAWA_147035536,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Double brick,410304,168442,D,57,dw57,nan,2519,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.935229999999997,114.11939,GNAF_GAWA_147015464,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,160739,D,49,dw57,nan,2520,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.935229999999997,114.11993999999999,GNAF_GAWA_147035548,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Double brick,410304,168442,D,57,dw59,nan,2521,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.9352,114.12483999999999,GNAF_GAWA_147050405,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,153025,D,49,dw49,nan,2522,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93519,114.11821,GNAF_GAWA_147028100,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Tile,Double brick,410304,183742,D,57,dw49,nan,2523,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.93518,114.12575,GNAF_GAWA_147016261,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,153025,D,49,dw59,nan,2524,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93517,114.11535,GNAF_GAWA_147000562,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Double brick,410132,183665,D,51,dw55,nan,2525,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08007487512562217,10875.28549160591,Slight
-21.93517,114.12263,GNAF_GAWA_147054889,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,152786,D,59,dw55,nan,2526,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93517,114.12355,GNAF_GAWA_147029853,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,163185,D,53,dw51,nan,2527,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,33367.068011672345,Slight
-21.93512,114.11571,GNAF_GAWA_147000571,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Double brick,549827,246223,D,57,dw57,nan,2528,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,32416.161868867704,Slight
-21.93509,114.12208000000001,GNAF_GAWA_147057941,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,160739,D,49,dw51,nan,2529,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93508,114.12115,GNAF_GAWA_147038442,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,418250,171704,D,53,dw57,nan,2530,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,33424.0467213252,Slight
-21.93507,114.12029,GNAF_GAWA_147034826,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw49,nan,2531,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93506,114.11801000000001,GNAF_GAWA_147028097,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Tile,Double brick,410304,183742,D,57,dw51,nan,2532,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.935029999999998,114.12082,GNAF_GAWA_147041311,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Double brick,412484,169337,D,57,dw55,nan,2533,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24318.827762765428,Slight
-21.935029999999998,114.12448,GNAF_GAWA_147016242,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw51,nan,2534,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.935010000000002,114.12173,GNAF_GAWA_147038468,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Brick veneer,396763,162883,D,55,dw57,nan,2535,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,23391.96443895545,Slight
-21.935010000000002,114.12299999999999,GNAF_GAWA_147032930,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Tile,Brick veneer,444699,173801,D,55,dw53,nan,2536,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,26218.1281874546,Slight
-21.935010000000002,114.12392,GNAF_GAWA_147029863,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Tile,Double brick,410304,160359,D,57,dw53,nan,2537,39.146751403808594,0.05895702078811645,0.026516549529434205,0.07991403878380203,24190.301457447335,Slight
-21.935,114.11905,GNAF_GAWA_147035535,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,171411,D,53,dw55,nan,2538,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,33367.068011672345,Slight
-21.935,114.1194,GNAF_GAWA_147015463,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw51,nan,2539,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93499,114.11993999999999,GNAF_GAWA_147035547,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw57,nan,2540,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93499,114.12539,GNAF_GAWA_147016269,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,446043,174326,D,53,dw55,nan,2541,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,35645.09760124341,Slight
-21.93496,114.12483999999999,GNAF_GAWA_147050404,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw53,nan,2542,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93495,114.11731999999999,GNAF_GAWA_147022709,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw53,nan,2543,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93495,114.12265,GNAF_GAWA_147057955,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,163185,D,53,dw55,nan,2544,39.146751403808594,0.07991403878380203,0.026516549529434205,0.07991403878380203,33367.068011672345,Slight
-21.93495,114.12573,GNAF_GAWA_147016836,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Tile,Brick veneer,396763,155066,D,55,dw51,nan,2545,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,23391.96443895545,Slight
-21.93494,114.11535,GNAF_GAWA_147000561,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,395747,177223,D,59,dw55,nan,2546,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32898.75110189924,Slight
-21.93494,114.11663,GNAF_GAWA_147028078,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw49,nan,2547,39.146751403808594,0.026516549529434205,0.025249221051907356,0.08313076562020492,10741.376916482266,Slight
-21.93494,114.12355,GNAF_GAWA_147029852,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw55,nan,2548,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.934929999999998,114.1164,GNAF_GAWA_147027511,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Double brick,414813,185761,D,57,dw51,nan,2549,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24456.13866418095,Slight
-21.934929999999998,114.11781,GNAF_GAWA_147028095,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw53,nan,2550,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93492,114.11615,GNAF_GAWA_147706483,WA,53360,EXMOUTH,50117100000,1997 - 2001,SD,Tile,Double brick,1076179,376662,D,31,dw51,C3,2551,39.146751403808594,0.0011699799788970947,0.026516549529434205,0.08313076562020492,1259.1078837094965,nan
-21.93492,114.11715,GNAF_GAWA_147028081,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Brick veneer,434485,194571,D,49,dw57,nan,2552,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,11521.04302229622,Slight
-21.9349,114.11583999999999,GNAF_GAWA_147000570,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,553482,247860,D,53,dw57,nan,2553,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,44230.982014136316,Slight
-21.9349,114.11686999999999,GNAF_GAWA_147028080,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw51,nan,2554,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93486,114.12208999999999,GNAF_GAWA_147057940,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,160488,D,59,dw55,nan,2555,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93485,114.12118999999998,GNAF_GAWA_147038444,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw59,nan,2556,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.934839999999998,114.12029,GNAF_GAWA_147041300,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Double brick,410304,168442,D,57,dw51,nan,2557,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.934829999999998,114.11762,GNAF_GAWA_147166787,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Tile,Double brick,410304,183742,D,57,dw51,nan,2558,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.93479,114.12448,GNAF_GAWA_147016241,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,153025,D,49,dw57,nan,2559,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93478,114.11856,GNAF_GAWA_147035531,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw59,nan,2560,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93478,114.12083999999999,GNAF_GAWA_147041310,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw51,nan,2561,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93478,114.12173999999999,GNAF_GAWA_147038454,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,160488,D,59,dw53,nan,2562,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93478,114.12392,GNAF_GAWA_147029862,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,153025,D,49,dw57,nan,2563,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93477,114.11905,GNAF_GAWA_147035534,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Brick veneer,396763,162883,D,55,dw55,nan,2564,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,23391.96443895545,Slight
-21.93477,114.1194,GNAF_GAWA_147015462,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,160488,D,59,dw53,nan,2565,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93476,114.11995,GNAF_GAWA_147035546,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw51,nan,2566,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.934720000000002,114.11535,GNAF_GAWA_147043415,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Double brick,410823,183974,D,51,dw51,nan,2567,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08007487512562217,10893.608427330748,Slight
-21.934720000000002,114.12485,GNAF_GAWA_147050403,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw59,nan,2568,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.9347,114.11837,GNAF_GAWA_147111651,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw51,nan,2569,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08007487512562217,10741.376916482266,Slight
-21.9347,114.12356000000001,GNAF_GAWA_147029851,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,163185,D,53,dw53,nan,2570,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,33367.068011672345,Slight
-21.934639999999998,114.11741,GNAF_GAWA_147028083,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Brick veneer,403618,180748,D,49,dw57,nan,2571,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10702.556687971175,Slight
-21.934620000000002,114.12118999999998,GNAF_GAWA_147038445,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw53,nan,2572,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.934620000000002,114.12208999999999,GNAF_GAWA_147057939,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Double brick,410304,168442,D,57,dw51,nan,2573,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24190.301457447335,Slight
-21.9346,114.1203,GNAF_GAWA_147041299,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw53,nan,2574,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93458,114.11686999999999,GNAF_GAWA_147028079,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Tile,Double brick,414814,185762,D,57,dw51,nan,2575,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24456.19762120174,Slight
-21.93457,114.11591000000001,GNAF_GAWA_147000577,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Double brick,414734,185726,D,57,dw51,nan,2576,39.146751403808594,0.05895702078811645,0.026516549529434205,0.07991403878380203,24451.481059538688,Slight
-21.93457,114.11616000000001,GNAF_GAWA_147000579,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Double brick,414816,185762,D,57,dw57,nan,2577,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08007487512562217,24456.315535243313,Slight
-21.93457,114.1164,GNAF_GAWA_147000580,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Double brick,409318,183300,D,51,dw57,nan,2578,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10853.70102028895,Slight
-21.93457,114.11663,GNAF_GAWA_147027512,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Double brick,410304,183742,D,57,dw57,nan,2579,39.146751403808594,0.05895702078811645,0.0011699799788970947,0.08313076562020492,24190.301457447335,Slight
-21.93457,114.11713999999999,GNAF_GAWA_147028082,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,513348,229887,D,53,dw51,nan,2580,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,41023.71198158721,Slight
-21.93457,114.11821,GNAF_GAWA_147038591,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Double brick,405082,181403,D,51,dw57,nan,2581,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93456,114.11567,GNAF_GAWA_147000569,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Metal sheeting,Brick veneer,395552,177136,D,49,dw59,nan,2582,39.146751403808594,0.026516549529434205,0.025249221051907356,0.08313076562020492,10488.67419946676,Slight
-21.93455,114.12173999999999,GNAF_GAWA_147038453,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw53,nan,2583,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93454,114.1194,GNAF_GAWA_147015461,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Brick veneer,396763,162883,D,55,dw59,nan,2584,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,23391.96443895545,Slight
-21.93454,114.12083999999999,GNAF_GAWA_147041309,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,160739,D,49,dw59,nan,2585,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93454,114.12298,GNAF_GAWA_147054892,WA,53360,EXMOUTH,50117240000,1962 - 1971,SH,Metal sheeting,Double brick,449447,184511,D,51,dw51,nan,2586,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,11917.783636355614,Slight
-21.93454,114.12448,GNAF_GAWA_147016240,WA,53360,EXMOUTH,50117160000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,453029,177057,D,53,dw57,nan,2587,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,36203.37707618705,Slight
-21.93454,114.12575,GNAF_GAWA_147025702,WA,53360,EXMOUTH,50116980000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw57,nan,2588,39.146751403808594,0.026516549529434205,0.026516549529434205,0.07991403878380203,10741.376916482266,Slight
-21.93453,114.11905,GNAF_GAWA_147035533,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,160739,D,49,dw49,nan,2589,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93453,114.11995,GNAF_GAWA_147035545,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw51,nan,2590,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93453,114.12393,GNAF_GAWA_147029861,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Metal sheeting,Double brick,430453,168233,D,51,dw51,nan,2591,39.146751403808594,0.026516549529434205,0.025223569685844046,0.08313076562020492,11414.128294593542,Slight
-21.93453,114.12541,GNAF_GAWA_147038651,WA,53360,EXMOUTH,50116980000,1962 - 1971,SH,Metal sheeting,Double brick,405082,158318,D,51,dw57,nan,2592,39.146751403808594,0.026516549529434205,0.026516549529434205,0.07991403878380203,10741.376916482266,Slight
-21.934520000000003,114.12263,GNAF_GAWA_147057954,WA,53360,EXMOUTH,50117240000,1962 - 1971,SH,Tile,Double brick,425729,174774,D,57,dw49,nan,2593,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,25099.71350310403,Slight
-21.9345,114.12483,GNAF_GAWA_147050402,WA,53360,EXMOUTH,50117160000,1962 - 1971,SD,Tile,Double brick,778326,311330,D,57,dw57,nan,2594,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,45887.78216193153,Slight
-21.93449,114.11536000000001,GNAF_GAWA_147046470,WA,53360,EXMOUTH,50117100000,1962 - 1971,SH,Tile,Brick veneer,396763,177678,D,55,dw51,nan,2595,39.146751403808594,0.05895702078811645,0.026516549529434205,0.07991403878380203,23391.96443895545,Slight
-21.934479999999997,114.12357,GNAF_GAWA_147032937,WA,53360,EXMOUTH,50117200000,1962 - 1971,SH,Tile,Brick veneer,396763,155066,D,55,dw55,nan,2596,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,23391.96443895545,Slight
-21.93446,114.11856999999999,GNAF_GAWA_147035530,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,175065,D,59,dw57,nan,2597,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32498.22707314109,Slight
-21.93445,114.11803,GNAF_GAWA_147038589,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,186981,D,53,dw51,nan,2598,39.146751403808594,0.07991403878380203,0.026516549529434205,0.08313076562020492,33367.068011672345,Slight
-21.934379999999997,114.12211,GNAF_GAWA_147057938,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Double brick,405082,166298,D,51,dw53,nan,2599,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10741.376916482266,Slight
-21.93437,114.12121,GNAF_GAWA_147038446,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Tile,Double brick,410420,168489,D,57,dw51,nan,2600,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,24197.140471858755,Slight
-21.93436,114.12031999999999,GNAF_GAWA_147041298,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,392420,161100,D,59,dw53,nan,2601,39.146751403808594,0.08313076562020492,0.026516549529434205,0.08313076562020492,32622.17504468082,Slight
-21.93432,114.11783999999999,GNAF_GAWA_147038586,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,175339,D,49,dw53,nan,2602,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93432,114.12178,GNAF_GAWA_147038452,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Brick veneer,392333,161064,D,49,dw51,nan,2603,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10403.31742653151,Slight
-21.93431,114.11843,GNAF_GAWA_147038592,WA,53360,EXMOUTH,50117020000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,175339,D,49,dw53,nan,2604,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
-21.93431,114.1194,GNAF_GAWA_147035538,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Tile,Brick veneer,396763,162883,D,55,dw51,nan,2605,39.146751403808594,0.05895702078811645,0.026516549529434205,0.08313076562020492,23391.96443895545,Slight
-21.93431,114.12088,GNAF_GAWA_147041308,WA,53360,EXMOUTH,50117010000,1962 - 1971,SH,Metal sheeting,Brick veneer,392750,161235,D,49,dw59,nan,2606,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10414.374827685284,Slight
-21.9343,114.11906,GNAF_GAWA_147035532,WA,53360,EXMOUTH,50117170000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,160739,D,49,dw51,nan,2607,39.146751403808594,0.026516549529434205,0.026516549529434205,0.08313076562020492,10382.316319304198,Slight
